tip	date	distance	residual
ON060807|human|UGA|2018-01-01	2018.0	0.0216279963	-3.1203677896696896E-4
NG10|cow|RWA|2018-01-01	2018.0	0.0216279963	-3.1203677896696896E-4
EU574076|cow|KEN|2007-01-26	2007.0684931506848	0.013973161100000001	-0.0014867792430992757
HM586981|human|TZA|2007-02-08	2007.1041095890412	0.013973161100000001	-0.0015078923272011848
JQ820473|human|SDN|2010-10-01	2010.7479452054795	0.013973161100000001	-0.0036679232391570084
JQ820482|human|SDN|2007-11-01	2007.8328767123287	0.013973161100000001	-0.0019398985095922163
EU574057|cow|KEN|2007-05-14	2007.3643835616438	0.013973161100000001	-0.0016621802494836326
EU574072|cow|KEN|2007-01-29	2007.0767123287671	0.013973161100000001	-0.0014916514932768101
JQ820478|human|SDN|2007-11-01	2007.8328767123287	0.013974160800000001	-0.0019388988095922158
250618|human|KEN|2018-06-06	2018.427397260274	0.0165088621	-0.005684527988188991
EU574067|sheep|KEN|2007-02-07	2007.1013698630136	0.0165088621	0.0010294327561912522
ON060821|human|UGA|2018-01-01	2018.0	0.0190591715	-0.00288086157896697
JQ820474|human|SDN|2010-10-01	2010.7479452054795	0.015250106900000001	-0.0023909774391570084
JQ820475|human|SDN|2010-10-01	2010.7479452054795	0.0165037583	-0.0011373260391570085
HM586984|mosquito|KEN|2007-01-13	2007.0328767123287	0.0126841764	-0.002754650858997589
JF326198|mosquito|KEN|2007-01-01	2007.0	0.0126841764	-0.0027351618582881175
EU574087|cow|KEN|2007-01-12	2007.0301369863014	0.0126841764	-0.0027530267756051517
J9|human|KEN|2007-01-11	2007.027397260274	0.0126841764	-0.0027514026922127142
HM586982|human|TZA|2007-03-14	2007.1972602739727	0.0126841764	-0.0028520958625445035
EU574061|buffalo|KEN|2007-02-09	2007.1068493150685	0.0126841764	-0.002798501110593623
EU709747|human|ZAF|2008-01-01	2008.0	0.0126841764	-0.0033279522965317908
KEM-BR|human|KEN|2007-01-03	2007.0054794520547	0.0126841764	-0.0027384100250729924
KEM-ND|human|KEN|2007-01-01	2007.0	0.0126841764	-0.0027351618582881175
HE687307|human|MYT|2008-03-20	2008.2158469945355	0.0126841764	-0.0034559043310159153
EU574066|cow|KEN|2007-01-31	2007.0821917808219	0.0126841764	-0.0027838843600614636
HM586977|human|KEN|2007-01-05	2007.0109589041097	0.0126841764	-0.0027416581918580894
HE687302|human|MYT|2008-02-21	2008.139344262295	0.0126841764	-0.003410554242844279
EU574081|cow|KEN|2007-01-16	2007.041095890411	0.0126841764	-0.0027595231091749016
HM586978|human|KEN|2007-01-15	2007.0383561643835	0.0126841764	-0.002757899025782464
HM586980|human|KEN|2007-01-30	2007.0794520547945	0.0126841764	-0.002782260276669248
KX944817|buffalo|ZAF|2008-01-01	2008.0	0.0126841764	-0.0033279522965317908
EU574060|cow|KEN|2007-02-27	2007.1561643835616	0.0126841764	-0.0028277346116577194
HM586979|human|KEN|2007-02-03	2007.0904109589042	0.013953611400000001	-0.001519321610238997
EU574074|cow|KEN|2007-01-31	2007.0821917808219	0.013955719500000002	-0.0015123412600614623
HM586983|mosquito|KEN|2006-12-29	2006.9917808219177	0.013955719500000002	-0.0014587465081108038
JF326203|human|TZA|2007-02-01	2007.0849315068492	0.0152163542	-2.533306434539008E-4
JF311388|human|MDG|2008-03-01	2008.1639344262296	0.013954230500000001	-0.002155076956899645
JF311392|cow|MDG|2008-02-01	2008.0846994535518	0.016481737300000004	4.193995772784169E-4
EU574071|cow|KEN|2007-01-30	2007.0794520547945	0.013952249600000001	-0.0015141870766692475
KY196503|cow|ZAF|2008-01-01	2008.0	0.0139542467	-0.0020578819965317904
KX944823|cow|ZAF|2008-01-01	2008.0	0.0139542467	-0.0020578819965317904
KX944825|bovine|ZAF|2008-01-01	2008.0	0.0139542467	-0.0020578819965317904
KX944824|cow|ZAF|2008-01-01	2008.0	0.013953247	-0.002058881696531791
JF326199|mosquito|KEN|2006-12-29	2006.9917808219177	0.013953247	-0.0014612190081108051
JF326201|mosquito|KEN|2006-12-29	2006.9917808219177	0.013953247	-0.0014612190081108051
KY196505|cow|ZAF|2009-01-01	2009.0	0.015221015800000001	-0.001383903334775241
KX944822|cow|ZAF|2009-01-01	2009.0	0.015221015800000001	-0.001383903334775241
KY196502|buffalo|ZAF|2008-01-01	2008.0	0.016480939000000003	4.688103034682124E-4
KX944818|buffalo|ZAF|2008-01-01	2008.0	0.0152205492	-7.915794965317902E-4
JF311393|cow|MDG|2008-02-01	2008.0846994535518	0.0152131937	-8.491440227215864E-4
JF326200|mosquito|KEN|2006-12-29	2006.9917808219177	0.0139516659	-0.0014628001081108052
EU574058|cow|KEN|2007-04-23	2007.3068493150686	0.0139502844	-0.0016509511982424462
EU574085|cow|KEN|2007-01-16	2007.041095890411	0.013948290600000001	-0.0014954089091749004
KX096940|mosquito|KEN|2006-01-01	2006.0	0.013948171	-8.78376820044666E-4
EU574070|cow|KEN|2007-01-26	2007.0684931506848	0.013946710000000001	-0.0015132303430992755
J10|human|KEN|2007-01-01	2007.0	0.0139458779	-0.0014734603582881173
KY196501|buffalo|ZAF|2008-01-01	2008.0	0.012682177000000001	-0.00332995169653179
J8|human|KEN|2007-01-01	2007.0	0.013944617900000001	-0.0014747203582881167
EU574059|sheep|KEN|2007-02-07	2007.1013698630136	0.013944617900000001	-0.0015348114438087472
MO-LE|human|KEN|2007-01-01	2007.0	0.0152120225	-2.0731575828811764E-4
JF311386|human|MDG|2008-01-01	2008.0	0.0139412224	-0.0020709062965317913
HM586976|human|KEN|2006-12-21	2006.9698630136986	0.011418073700000001	-0.003983399640971304
MT561462|springbok|NAM|2011-07-30	2011.5753424657535	0.0139659603	-0.004165597223676456
JQ820476|human|SDN|2010-10-01	2010.7479452054795	0.0152260152	-0.0024150691391570094
HM586975|human|KEN|2006-12-21	2006.9698630136986	0.015324421400000001	-7.70519409713042E-5
DQ380170|human|SAU|2000-01-01	2000.0	0.0165770655	0.005307260309416709
KX096943|mosquito|SAU|2001-01-01	2001.0	0.0178360436	0.005973447971173034
KY196511|buffalo|ZAF|1999-01-01	1999.0	0.0114285214	7.515066476601589E-4
DQ380169|human|KEN|1998-01-01	1998.0	0.007623958899999998	-0.0024602654140963923
JF311391|cow|MDG|1991-02-01	1991.0849315068492	0.012705043499999999	0.00672000566844265
KU978774|human|KEN|1998-01-04	1998.0082191780823	0.007624958599999999	-0.002464137964273704
JF311390|human|MDG|1991-02-01	1991.0849315068492	0.0076229591999999995	0.0016379213684426502
EU312107|cow|MDG|1991-01-01	1991.0	0.010149558	0.004214866753608434
EU312108|cow|MDG|1991-01-01	1991.0	0.010149558	0.004214866753608434
EU312106|cow|MDG|1991-01-01	1991.0	0.010149558	0.004214866753608434
MG659988|cow|ZWE|1978-01-01	1978.0	0.005065016	0.006836600450774411
MG659986|human|ZWE|1976-01-01	1976.0	0.0037963522	0.006753517527261535
MG659987|sheep|ZWE|1978-01-01	1978.0	0.0	0.0017715844507744105
DQ380171|mosquito|KEN|1983-01-01	1983.0	0.0038030456	0.00261067785955671
JQ820472|human|SDN|2007-01-01	2007.0	0.025603108200000002	0.010183769941711884
JQ820481|human|SDN|2010-10-01	2010.7479452054795	0.0152375018	-0.0024035825391570086
MG953425|human|UGA|2016-03-15	2016.2021857923498	0.016497315300000003	-0.004376990706933627
MG953426|human|UGA|2016-06-09	2016.4371584699454	0.015235206000000001	-0.005778389563460717
JQ820477|human|SDN|2010-10-01	2010.7479452054795	0.0139721227	-0.0036689616391570087
JQ840746|human|SDN|2007-01-01	2007.0	0.015240379600000001	-1.7895865828811662E-4
ON060812|human|UGA|2018-01-01	2018.0	0.019071090199999998	-0.0028689428789669714
MG953424|human|UGA|2016-03-15	2016.2021857923498	0.019101820499999998	-0.0017724855069336312
ON060801|human|UGA|2018-01-01	2018.0	0.0228822483	9.422152210330319E-4
MG972980|human|UGA|2017-12-07	2017.9315068493152	0.021619998700000004	-2.7943229415580695E-4
ON060771|human|UGA|2019-01-01	2019.0	0.0216209984	-9.11825117210642E-4
OM744371|cow|KEN|2021-07-15	2021.5342465753424	0.024158577100000002	1.2347644477492953E-4
MSA|human|KEN|2007-01-01	2007.0	0.024158577100000002	0.008739238841711884
AM-M1|cow|KEN|2021-01-16	2021.041095890411	0.024158577100000002	4.1581145541545045E-4
OM744370|cow|KEN|2021-07-15	2021.5342465753424	0.024158577100000002	1.2347644477492953E-4
ON060833|human|UGA|2020-12-01	2020.9153005464482	0.024155871300000003	4.8767593249225347E-4
08HAB|cow|KEN|2018-01-01	2018.0	0.022887796000000002	9.477629210330324E-4
CML3|cow|KEN|2018-06-27	2018.4849315068493	0.0241574584	0.0019299625605696015
ON060810|human|UGA|2018-01-01	2018.0	0.021623997500000002	-3.1603557896696735E-4
ON060830|human|UGA|2020-07-01	2020.4972677595629	0.0241596612	7.392716714301611E-4
ON060774|human|UGA|2019-01-01	2019.0	0.022889329200000003	3.565056827893598E-4
SWA-ISI|human|KEN|2020-11-01	2020.8333333333333	0.024163906300000003	5.443003126762921E-4
A-MO|human|KEN|2020-11-01	2020.8333333333333	0.024163906300000003	5.443003126762921E-4
N12|human|KEN|2019-02-01	2019.0849315068492	0.024163906300000003	0.0015807361976235765
ON060824|human|UGA|2020-02-01	2020.0846994535518	0.0241668831	9.910601183558895E-4
MG972974|human|UGA|2017-11-21	2017.8876712328768	0.024162887900000003	0.0022894422401231913
P100|cow|RWA|2022-07-31	2022.5780821917808	0.0279637141	0.0033098376722522534
P66|cow|RWA|2022-06-22	2022.4712328767123	0.027966052899999996	0.0033755157245577566
P102|cow|RWA|2022-08-05	2022.5917808219178	0.0267006167	0.0020386198552900664
P76|cow|RWA|2022-06-27	2022.4849315068493	0.0267006167	0.002101959107595572
BDI0003|cow|BDI|2022-05-17	2022.372602739726	0.0267006167	0.00216854652668573
P55|cow|RWA|2022-06-12	2022.4438356164383	0.0267006167	0.002126320358482356
P1|cow|RWA|2022-06-01	2022.4136986301369	0.0267006167	0.002144185275799168
BDI0006|cow|BDI|2022-05-19	2022.3780821917808	0.0267006167	0.0021652983599010772
BDI0002|cow|BDI|2022-05-17	2022.372602739726	0.0267006167	0.00216854652668573
P80|cow|RWA|2022-06-28	2022.4876712328767	0.0267006167	0.0021003350242031343
BDI0008|cow|BDI|2022-05-19	2022.3780821917808	0.0267006167	0.0021652983599010772
P45|cow|RWA|2022-06-17	2022.4575342465753	0.0267006167	0.0021181999415199465
P99|cow|RWA|2022-07-29	2022.572602739726	0.0267006167	0.0020499884390371287
P31|cow|RWA|2022-06-17	2022.4575342465753	0.0267006167	0.0021181999415199465
P35|cow|RWA|2022-06-17	2022.4575342465753	0.0267006167	0.0021181999415199465
P90|cow|RWA|2022-07-09	2022.517808219178	0.0267006167	0.0020824701068861
P73|sheep|RWA|2022-07-03	2022.5013698630137	0.0267006167	0.002092214607240725
P13|cow|RWA|2022-06-08	2022.4328767123288	0.0267006167	0.0021328166920518837
P104|cow|RWA|2022-08-08	2022.6	0.0267006167	0.002033747605112754
P47|cow|RWA|2022-06-09	2022.4356164383562	0.0267006167	0.0021311926086594463
P103|cow|RWA|2022-08-08	2022.6	0.0267006167	0.002033747605112754
P5|cow|RWA|2022-06-03	2022.4191780821918	0.0267006167	0.002140937109014293
P86|cow|RWA|2022-06-28	2022.4876712328767	0.0267006167	0.0021003350242031343
P23|cow|RWA|2022-06-13	2022.4465753424658	0.0267006167	0.0021246962750896964
P71|cow|RWA|2022-06-14	2022.4493150684932	0.0267006167	0.002123072191697259
P11|cow|RWA|2022-06-09	2022.4356164383562	0.0279647385	0.0033953144086594465
P116|cow|RWA|2022-07-01	2022.495890410959	0.027964300699999996	0.0033591467740255974
P40|cow|RWA|2022-07-03	2022.5013698630137	0.0279643232	0.0033559211072407245
P319|cow|RWA|2022-08-25	2022.6465753424657	0.027961285599999997	0.0032668070874410926
