tip	date	distance	residual
BDI0006|cow|BDI|2022-05-19	2022.3780821917808	0.03300051110638476	-8.516050966605321E-4
BDI0008|cow|BDI|2022-05-19	2022.3780821917808	0.03300051110638476	-8.516050966605321E-4
BDI0002|cow|BDI|2022-05-17	2022.372602739726	0.03314308160638476	-7.075638769290862E-4
P116|cow|RWA|2022-07-01	2022.495890410959	0.03330728140638476	-5.764552708870871E-4
P5|cow|RWA|2022-06-03	2022.4191780821918	0.03347502060638476	-3.881259946465279E-4
DQ375399|mosquito|BFA|1983-01-01	1983.0	0.023954242193615246	6.714533407611821E-4
MG659904|human|SEN|1975-01-01	1975.0	0.023298595493615248	0.0021630574487037195
DQ375397|human|MRT|1987-01-01	1987.0	0.025947968693615247	0.0015915544367899152
DQ375395|human|MRT|1987-01-01	1987.0	0.025630438293615245	0.0012740240367899135
DQ375396|human|MRT|1987-01-01	1987.0	0.025629459293615247	0.0012730450367899153
DQ375398|human|MRT|1987-01-01	1987.0	0.025655481693615246	0.0012990674367899142
DQ375427|cow|KEN|1965-01-01	1965.0	0.015378161193615247	-0.0030733133413680565
KY126687|mosquito|ZAF|1971-01-01	1971.0	0.018600702493615246	-0.0014612101473250143
DQ375428|human|ZAF|1975-01-01	1975.0	0.020526331093615246	-6.092069512962824E-4
JF784386|sheep|ZAF|1974-01-01	1974.0	0.020210501093615246	-6.566306003034927E-4
DQ375426|cow|ZWE|1970-01-01	1970.0	0.017321665593615247	-0.002471840696332113
MG659898|cow|KEN|1962-01-01	1962.0	0.019231320406384752	0.0015850649243799274
DQ375429|human|UGA|1944-01-01	1944.0	0.016021545606384753	0.0032066044422506892
DQ375432|cow|ZWE|1974-01-01	1974.0	0.02013720980638475	-7.299218875339887E-4
DQ375431|sheep|KEN|1951-01-01	1951.0	0.015245145606384755	5.513599853009445E-4
OQ440142|mosquito|UGA|1955-07-09	1955.517808219178	0.014726869506384755	-0.0011795245332939953
MG659819|mosquito|ZAF|1955-01-01	1955.0	0.014257598306384752	-0.0015098127186703256
DQ375434|cow|ZWE|1974-01-01	1974.0	0.02049582300638475	-3.713086875339888E-4
KY126685|mosquito|ZAF|1955-01-01	1955.0	0.014294035306384753	-0.0014733757186703254
KY126686|mosquito|ZAF|1956-01-01	1956.0	0.015331759506384754	-7.040578696632244E-4
DQ375433|sheep|ZAF|1951-01-01	1951.0	0.012144707706384754	-0.0025490779146990564
DQ375415|human|CAF|1974-01-01	1974.0	0.01736832310638475	-0.0034988085875339893
DQ375418|cow|ZWE|1978-01-01	1978.0	0.019527646706384752	-0.002413110391505255
DQ375419|human|CAF|1969-01-01	1969.0	0.01803484980638475	-0.0014902501325698217
DQ375421|bat|GIN|1984-01-01	1984.0	0.01835198670638475	-0.005199208497462103
DQ375423|human|CAF|1985-01-01	1985.0	0.02242241710638475	-0.001397184448455005
DQ375422|human|CAF|1985-01-01	1985.0	0.02257682150638475	-0.0012427800484550028
DQ375424|cow|ZWE|1978-01-01	1978.0	0.019869504206384753	-0.002071252891505254
DQ375425|human|CAF|1973-01-01	1973.0	0.02089601190638475	2.9728656345891225E-4
KY126688|mosquito|ZAF|1981-01-01	1981.0	0.02088348910638475	-0.0018624870444837356
DQ375409|mosquito|EGY|1978-01-01	1978.0	0.02323398700638475	0.0012932299084947446
DQ375411|human|EGY|1978-01-01	1978.0	0.02387053100638475	0.001929773908494744
DQ375410|sheep|EGY|1979-01-01	1979.0	0.02371128150638475	0.0015021180575019548
